transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address
1656,38,Angela Fischer,sethdennis@hotmail.com,NULL,1078,Books,3611.27,5,18056.3,Credit Card,Delivered,"37259 Ingram Ramp Suite 751 East Michelleville, AK 44638"
1657,99,Brent Kidd,james98@hotmail.com,NULL,1016,Toys,460.8,3,1382.4,Credit Card,Pending,"94308 Clarke Port Suite 705 West Jefferytown, CT 41041"
1658,288,Monica Carrillo,carllyons@hill.com,NULL,1083,Books,2574.46,9,23170.1,Credit Card,Processing,"53759 Nathan Forks Susanbury, NC 29996"
1659,253,Mr. Jared Morris Jr.,caitlintucker@richardson.com,NULL,1034,Books,545.31,3,1635.93,Credit Card,Shipped,"3676 Leroy Pines Apt. 745 Brandonfurt, NC 88864"
1660,221,Michael George,kathy66@yahoo.com,NULL,1044,Toys,3098.64,0,0,Credit Card,Shipped,"93146 Melissa Road West Melanie, MD 53956"
1661,356,Michael Schneider,kathryndavis@gmail.com,NULL,1006,Toys,998.46,4,3993.84,Cash,Shipped,"80706 Owens Inlet Suite 868 South Peterfort, OH 95639"
1662,22,Dustin Nelson,stephanie16@sherman-booth.org,NULL,1077,Unknown,3298.45,5,16492.3,Bank Transfer,Returned,"PSC 8128, Box 2474 APO AA 92856"
1663,249,Robert Archer,brianna70@brennan.info,NULL,1064,Toys,4912.04,2,9824.08,Bank Transfer,Processing,N/A
1664,9,Jeremy Harris,NULL,NULL,1022,Clothing,674.93,4,2699.72,Credit Card,Returned,"00025 Wood Drive East Shaun, AL 64568"
1665,245,Jamie Stevenson,amanda78@nelson.com,NULL,1018,Electronics,4342.14,3,13026.4,PayPal,Delivered,"313 Colin Branch North Michael, VA 45580"
1666,324,Tracy Perez,mbishop@yahoo.com,NULL,1012,Unknown,14.05,8,112.4,PayPal,Cancelled,"24519 Sonia Mission Lake Conniechester, OK 08407"
1667,99,Julia Torres,henryfranklin@bean.net,NULL,1052,Unknown,1705.5,2,3411,Cash,Not Delivered,"038 Patricia Prairie East Morganhaven, WA 84090"
1668,289,Carla Huang,scotttina@hotmail.com,NULL,1094,Electronics,2620.09,3,7860.27,Credit Card,Processing,"07999 Jeffrey Vista Suite 538 Petersonmouth, TX 80804"
1669,179,Eric Delgado,moorekevin@garcia.org,NULL,1051,Unknown,1677.42,7,11741.94,Credit Card,Delivered,"374 Moreno Manor Suite 142 New Christina, MO 56730"
1670,222,Alexa Steele,lhatfield@elliott.com,NULL,1071,Toys,103.53,1,103.53,Credit Card,Not Delivered,USNS Carson FPO AE 74181
1671,393,Carol Moore,stacey23@gmail.com,NULL,1096,Books,3477.51,3,10432.53,Credit Card,Delivered,"718 Stacy Camp Apt. 741 Janetbury, UT 77553"
1672,249,Maureen Montoya,zbaxter@yahoo.com,NULL,1048,Home & Kitchen,1157.52,7,8102.64,Bank Transfer,Returned,"6301 Ramirez Stream Greenmouth, AR 37433"
1673,146,Dustin Baker,douglas15@kirk-morales.com,NULL,1019,Toys,3789.89,5,18949.5,Credit Card,Shipped,"5168 Glover Harbor Spencemouth, AL 34162"
1674,441,Caroline Griffin,vharris@rogers-kim.info,NULL,1006,Books,3446.55,3,10339.7,Credit Card,Cancelled,"7278 Dennis Meadows Harrisport, OH 85800"
1675,95,Maria Jones,pgray@hotmail.com,NULL,1084,Books,3419.54,9,30775.86,Debit Card,Returned,N/A
1676,256,User,jose13@singleton-foster.com,NULL,1027,Unknown,2511.42,2,5022.84,Credit Card,Cancelled,"1864 Adam Vista Lake Gary, AL 08882"
1677,324,Christopher Watson,randy15@huffman.com,NULL,1053,Clothing,559.05,2,1118.1,Cash,Processing,"3884 Williams Crescent Apt. 335 Lake Ashley, TN 96092"
1678,492,Janet Blair,garydavis@blankenship-duffy.com,NULL,1048,Clothing,3856.34,9,34707.1,Credit Card,Not Delivered,"157 Karen Bypass Javiertown, MI 41462"
1679,3,Kimberly Snyder,jackierobinson@rodgers.com,NULL,1007,Unknown,4734.48,2,9468.96,Debit Card,Delivered,"793 Warner Walks Wilsonfurt, WY 89211"
1680,15,Amy Moreno,burkejeffrey@jones.com,NULL,1059,Unknown,4375.32,4,17501.3,Credit Card,Pending,"74332 Bobby Fords Suite 932 Rodriguezmouth, SC 66508"
1681,279,Mr. Robert Patel MD,kcameron@lopez.net,NULL,1069,Electronics,4905.03,6,29430.18,Credit Card,Pending,"366 Eric Squares Lake Tara, WI 47879"
1682,335,Ann Patterson,lewisjason@hotmail.com,NULL,1011,Electronics,4491.13,3,13473.39,Credit Card,Cancelled,"33284 Knight Alley Apt. 873 Michellebury, NM 23927"
1683,246,User,nmcdonald@yahoo.com,NULL,1015,Home & Kitchen,1838.16,8,14705.28,Credit Card,Shipped,Unit 8118 Box 1178 DPO AA 96132
1684,257,User,justin70@garcia.com,NULL,1064,Home & Kitchen,3444.78,0,0,Credit Card,Shipped,"52023 Ortega Turnpike Suite 244 Christinahaven, FL 58334"
1685,496,Tyler Barrett,NULL,NULL,1003,Home & Kitchen,3634.39,5,18171.95,Credit Card,Cancelled,"3392 Hansen Bypass Apt. 826 West Heather, GA 04986"
1686,475,Sydney Cunningham,lucas19@rodriguez.biz,NULL,1069,Home & Kitchen,4022.5,2,8045,Debit Card,Returned,"4058 Alvarez Mountains South Christopher, OR 63778"
1687,383,Christopher Cross,christine00@price.com,NULL,1023,Books,1249.77,6,7498.62,Cash,Pending,"1163 Sloan Burg Suite 675 Paulborough, DC 48454"
1688,159,Albert Mejia,tnovak@hotmail.com,NULL,1053,Books,845.46,8,6763.68,Debit Card,Returned,"898 Thomas Motorway Lake Rachelbury, FL 58992"
1689,474,David Palmer,tracyalvarez@warren.org,NULL,1037,Electronics,4877.38,2,9754.76,Cash,Not Delivered,"6362 Frost Lock Apt. 555 East Richardfort, ME 70308"
1690,339,Frank Fitzgerald,tchan@perez-wilson.com,NULL,1009,Clothing,2119.82,3,6359.46,Credit Card,Pending,"14752 Sabrina Ville Alexanderfurt, ND 55896"
1691,151,Jacqueline Jones,yprice@reid.com,NULL,1015,Unknown,2511.42,8,20091.4,Cash,Not Delivered,"75064 Connor Track Suite 061 Barbaraport, IL 23252"
1692,395,Randall Pope,eric83@pittman.com,NULL,1003,Clothing,2636.16,5,13180.8,PayPal,Delivered,"2870 Luke Locks Apt. 739 Charlesfort, FL 21477"
1693,177,Olivia Ray,xmiddleton@park-grimes.com,NULL,1093,Toys,559.62,4,2238.48,Bank Transfer,Returned,"PSC 5351, Box 5574 APO AA 08744"
1694,162,Jason Wallace,NULL,NULL,1070,Books,1270,9,11430,Credit Card,Cancelled,"26034 Debra Unions Apt. 741 Brianhaven, DC 46837"
1695,379,Nicolas Ramsey,leslie76@beltran-white.com,NULL,1017,Home & Kitchen,513.26,9,4619.34,Bank Transfer,Pending,N/A
1696,32,Tanya Mills,darrell02@hotmail.com,NULL,1026,Home & Kitchen,2507.06,1,2507.06,Credit Card,Returned,"532 Amanda Drives Apt. 673 Christinaport, AZ 73022"
1697,416,Joseph Ali,davidpowers@powell.com,NULL,1021,Toys,2235.47,2,4470.94,PayPal,Cancelled,"11745 Kenneth Point West Cindy, OK 74529"
1698,444,Dawn Bradford,oconnordawn@hotmail.com,NULL,1072,Clothing,3303.63,8,26429,Bank Transfer,Delivered,"89029 Julie Forks Suite 041 Jennifermouth, NE 11034"
1699,178,Barbara Ayala,lbrock@hotmail.com,NULL,1021,Home & Kitchen,2269.04,2,4538.08,Credit Card,Pending,"14013 Randy Cape New Sherriton, ME 20924"
1700,426,Jennifer Jackson,glenwatkins@fuller-caldwell.com,NULL,1011,Clothing,1802.77,8,14422.16,Cash,Not Delivered,"301 Alyssa Pass New Ricky, NH 47853"
1701,100,Sarah Benitez,barmstrong@yahoo.com,NULL,1038,Unknown,207.78,3,623.34,Cash,Delivered,N/A
1702,267,Jennifer Romero,manderson@hotmail.com,NULL,1072,Toys,3955.29,5,19776.5,Debit Card,Shipped,"5372 Stephens Manors East Stephaniehaven, OH 45435"
1703,322,Teresa Rice,kbenson@hotmail.com,NULL,1088,Clothing,3582.16,1,3582.16,Debit Card,Cancelled,"8334 Rodriguez Drives Rogersmouth, IN 80702"
1704,64,Michael Shah,NULL,NULL,1035,Unknown,1239.79,8,9918.32,Credit Card,Pending,"PSC 2561, Box 5884 APO AA 51275"
1705,416,Nicholas Bailey,briangoodwin@martin-ball.com,NULL,1014,Clothing,521.37,4,2085.48,Cash,Pending,"9534 Mata Lock Baileyview, RI 94192"
1706,167,Mary Chambers,NULL,NULL,1014,Clothing,654.48,3,1963.44,Credit Card,Processing,"011 Kelly Ford Suite 608 Port Michael, MS 89398"
1707,329,Amanda Wilson,joseph01@hayes.com,NULL,1010,Home & Kitchen,1054.83,8,8438.64,Credit Card,Processing,"98065 Perry Rapid Suite 282 North Sydney, IA 74340"
1708,42,Jerry Medina,barbarajohnson@gmail.com,NULL,1012,Electronics,2382.72,0,0,Cash,Delivered,"7350 Bates Roads Phillipsview, IN 61300"
1709,43,Vanessa Meyer,campbellbrian@petersen-edwards.com,NULL,1038,Books,178.53,3,535.59,Debit Card,Pending,"56376 Phelps Island Apt. 849 Jenkinsland, ME 75755"
1710,284,Tiffany Jackson,beverlymeyer@yahoo.com,NULL,1034,Clothing,2985.31,3,8955.93,Bank Transfer,Cancelled,USCGC Delgado FPO AA 55503
1711,396,Jill Ware,lorimiller@little-johnson.org,NULL,1041,Clothing,2403.23,6,14419.4,Credit Card,Delivered,"51945 Andrew Curve Julietown, OR 13881"
1712,11,Melanie Lyons,daniel65@jimenez.net,NULL,1010,Clothing,318.3,0,0,Credit Card,Not Delivered,"8878 Payne Heights Apt. 407 New Marvin, SD 62466"
1713,94,Catherine Walsh,NULL,NULL,1017,Electronics,2476.3,1,2476.3,Credit Card,Delivered,"153 Medina Row Suite 864 Lindsayborough, PA 97611"
1714,301,Amy Cooper,millerjasmine@patterson.com,NULL,1017,Unknown,4429.08,4,17716.32,Debit Card,Delivered,"6076 Ann Union North Andreamouth, VT 97646"
1715,385,User,xrivera@gmail.com,NULL,1067,Toys,821.91,3,2465.73,Credit Card,Not Delivered,"8071 Patricia Centers Brittneychester, OR 88339"
1716,252,Billy Farrell,william19@yahoo.com,NULL,1062,Home & Kitchen,2507.06,5,12535.3,Credit Card,Shipped,"3703 Love View Apt. 303 East Amanda, ME 63654"
1717,498,Lisa Lopez,deanmichelle@hotmail.com,NULL,1095,Electronics,3045.95,7,21321.6,Bank Transfer,Processing,"8352 Santana Mission East Erin, FL 85313"
1718,241,Samantha Ward,meyerwilliam@yahoo.com,NULL,1001,Unknown,1132.69,3,3398.07,Bank Transfer,Cancelled,"24813 Dixon Ford Apt. 449 East Shannonshire, MN 26589"
1719,34,Lindsey Perez,leslie32@hotmail.com,NULL,1012,Clothing,2539.28,3,7617.84,Bank Transfer,Shipped,"00385 Amanda Crescent Suite 922 Blakeville, AZ 45269"
1720,214,Peter Olson,NULL,NULL,1004,Unknown,4052.77,5,20263.85,PayPal,Shipped,"69953 Bell Parkways Suite 281 East Staceystad, TX 68633"
1721,336,Kimberly Parker,jamesnelson@gmail.com,NULL,1042,Electronics,642.2,0,0,PayPal,Shipped,"3302 Stephens Corner North Amber, OR 79713"
1722,89,Melissa Carroll,tylerwilliams@hall.com,NULL,1013,Electronics,3363.03,2,6726.06,Credit Card,Processing,"02788 Cardenas Junctions Suite 283 North Melvin, OK 36307"
1723,263,Randy Schroeder,NULL,NULL,1098,Electronics,2238.57,3,6715.71,Bank Transfer,Returned,"50195 Skinner Ridges Apt. 662 Ortegaborough, KS 77335"
1724,92,Cynthia Edwards,jason75@morales.com,NULL,1085,Toys,3923.76,3,11771.3,Credit Card,Processing,"58499 Scott Ford Apt. 143 Kennethmouth, DE 01025"
1725,409,Mike White,mmorris@ferrell.biz,NULL,1086,Books,2606.77,0,0,Credit Card,Shipped,"156 Diaz Rapid Lake Ronald, PA 16316"
1726,457,Lori Davis,lovelindsey@hotmail.com,NULL,1004,Home & Kitchen,4151.81,2,8303.62,Cash,Returned,"2426 Allen Streets New Mirandaburgh, MO 42671"
1727,89,Phillip Gregory,silvamichelle@ramirez.com,NULL,1082,Toys,3492.87,0,0,Credit Card,Not Delivered,"401 Billy Island Ericborough, IN 50469"
1728,417,Mary Bradley,NULL,NULL,1069,Toys,106.3,7,744.1,PayPal,Processing,"3359 Reid Mountains Lake Brian, AL 49659"
1729,114,User,mitchell62@powell-simmons.com,NULL,1019,Books,2570.95,6,15425.7,Debit Card,Cancelled,"7675 Nichole Knolls South Tylerstad, CT 13294"
1730,104,Rebecca Jones,carpenterbrandy@gmail.com,NULL,1002,Toys,627.86,8,5022.88,Credit Card,Shipped,N/A
1731,390,Jose Aguilar,robert92@hotmail.com,NULL,1012,Electronics,3822.46,4,15289.84,Credit Card,Pending,"PSC 4241, Box 3052 APO AA 56941"
1732,195,Gregory Neal,NULL,NULL,1081,Electronics,3792.72,3,11378.2,PayPal,Not Delivered,"42767 Jackson Village West Latoya, AZ 66176"
1733,313,Karen Stanton,abbottaaron@gmail.com,NULL,1074,Unknown,3084.22,2,6168.44,Cash,Returned,"4356 Brown Trail Grahamchester, FL 39552"
1734,113,Amber Bray,heatheranderson@miller-lin.com,NULL,1098,Clothing,3201.58,5,16007.9,Credit Card,Processing,"79396 White Canyon Mckayburgh, WA 02730"
1735,492,Joshua Waller,ashleyoconnor@yahoo.com,NULL,1006,Toys,4729.19,7,33104.3,Credit Card,Cancelled,"990 Christine Shore Suite 964 Potterbury, NM 96617"
1736,74,Kenneth Reese,knorton@johnson-simmons.com,NULL,1008,Clothing,1910.17,2,3820.34,PayPal,Delivered,"766 Grace Prairie Port Michael, WY 35153"
1737,412,Heather Valencia,esingh@oneill.com,NULL,1051,Home & Kitchen,863.51,2,1727.02,Credit Card,Cancelled,"6713 William Fork Davidfurt, ND 57315"
1738,375,Denise Davis,jasonhayes@yahoo.com,NULL,1011,Electronics,531.46,0,0,Credit Card,Cancelled,"585 Campbell Inlet North Ellenhaven, MT 28912"
1739,419,Kathryn Miles,llewis@hotmail.com,NULL,1063,Unknown,1708.77,5,8543.85,Credit Card,Shipped,"953 Todd Trafficway East Marciaville, MS 68201"
1740,216,Michael West,mistystanley@kline.biz,NULL,1057,Home & Kitchen,3559.85,3,10679.5,Credit Card,Shipped,"899 Michael Manors Apt. 529 Allenchester, TN 57600"
1741,276,Thomas Waller,bryan56@yahoo.com,NULL,1012,Unknown,3364.25,5,16821.25,Bank Transfer,Processing,"06698 Hendrix Station South Laurie, NJ 79536"
1742,248,Nina Hudson,tcastillo@yahoo.com,NULL,1073,Books,2795.32,6,16771.9,Bank Transfer,Processing,"11465 Taylor Station Port Keithhaven, SC 32278"
1743,163,Emily Leach,gvillanueva@hotmail.com,NULL,1002,Electronics,559.42,5,2797.1,Bank Transfer,Returned,"6400 Jacqueline Lake Shortbury, NJ 75265"
1744,393,Robert Freeman,hammondmichael@hughes.com,NULL,1008,Home & Kitchen,2146.18,0,0,Credit Card,Processing,"72034 Frazier Ways East Markfurt, OR 48696"
1745,356,Julia Allen,nicholas52@wang.biz,NULL,1011,Books,2833.65,6,17001.9,Credit Card,Returned,"7874 Brian Divide Apt. 162 Katherineland, DE 38117"
1746,456,User,bankskyle@yahoo.com,NULL,1053,Home & Kitchen,1426.56,5,7132.8,Cash,Shipped,"9424 Samantha Road Suite 451 North Nicole, CT 34499"
1747,407,Jerry Ortega,esnyder@gmail.com,NULL,1010,Unknown,1680.01,3,5040.03,Credit Card,Shipped,"148 Carl Islands Combston, DC 56083"
1748,191,Nicole Mitchell,brandi33@gmail.com,NULL,1085,Books,2881.05,3,8643.15,Credit Card,Pending,"7905 Alan Estates North Shawn, CT 37947"
1749,226,Rebecca Harrison,eileenkennedy@yahoo.com,NULL,1084,Books,628.97,4,2515.88,Debit Card,Pending,"371 Christopher Highway Heatherburgh, MT 39104"
1750,176,Julia Miller,flowerscolton@hotmail.com,NULL,1008,Electronics,2663.93,3,7991.79,Credit Card,Not Delivered,"46310 Melody Glens East Vanessa, IL 85001"
1751,98,Kenneth Wagner,christineharris@mosley-ochoa.info,NULL,1036,Clothing,2539.28,3,7617.84,Credit Card,Shipped,"2591 Savage Path Suite 445 Russellhaven, NV 24357"
1752,495,James Jacobs,umyers@hotmail.com,NULL,1093,Unknown,230.22,2,460.44,Credit Card,Delivered,"3389 Yates Mall North Lauraville, WA 48742"
1753,35,Mark Walker,williambrady@yahoo.com,NULL,1076,Unknown,4360.57,6,26163.42,Credit Card,Pending,"33762 Garcia Junction Suite 257 New Kristintown, NH 12633"
1754,465,Dorothy Hill,adrian85@shaw.com,NULL,1014,Books,2184.33,1,2184.33,Credit Card,Returned,"9244 Wood Trace Suite 472 North Cheryl, IL 34721"
1755,496,User,tracycarr@yahoo.com,NULL,1054,Books,4171.52,3,12514.6,Cash,Cancelled,"03482 Miranda Landing Suite 528 Port Jeremiah, NC 13434"
1756,486,Monique Riggs,ricardo86@kerr.com,NULL,1085,Electronics,3814.04,4,15256.16,Credit Card,Processing,"831 Bradley Tunnel Suite 657 Josephton, TX 32909"
1757,95,John Davis,francodavid@gmail.com,NULL,1086,Clothing,1743.39,2,3486.78,Credit Card,Processing,"295 Meredith Cove Apt. 228 Lake Patrickland, MN 14131"
1758,151,Dr. John Cherry,amandachang@hotmail.com,NULL,1021,Unknown,2355.01,5,11775.1,Bank Transfer,Not Delivered,"22215 Mccormick Path Brookstown, ME 79534"
1759,150,Marco King,ksantos@yahoo.com,NULL,1050,Toys,4998.54,2,9997.08,Cash,Pending,N/A
1760,189,Mrs. Amy Rodriguez,dominique73@hotmail.com,NULL,1094,Toys,1812.04,0,0,Debit Card,Cancelled,"4733 Daniel Expressway Apt. 100 Wesleymouth, PA 26803"
1761,223,Carolyn Baldwin,NULL,NULL,1039,Clothing,2539.28,2,5078.56,Bank Transfer,Cancelled,"691 Gibson Forks Suite 978 Lake Jesse, HI 01528"
1762,36,Wendy Harrington,oelliott@gmail.com,NULL,1020,Home & Kitchen,3521.05,5,17605.25,Debit Card,Pending,"1499 Terri Alley Whitefort, WI 62899"
1763,267,Julia Jones,doylekevin@yahoo.com,NULL,1088,Electronics,4839.47,6,29036.82,PayPal,Delivered,"2207 Torres Trail Suite 718 New Philipport, IA 37000"
1764,368,Zachary Green,thoward@mcintyre-peterson.com,NULL,1087,Clothing,2246.91,5,11234.5,Debit Card,Delivered,N/A
1765,182,User,NULL,NULL,1007,Toys,2382.91,1,2382.91,Bank Transfer,Not Delivered,"905 Gregory Dam Scottbury, HI 08845"
1766,12,Dustin Gould,uharris@montes.net,NULL,1009,Books,3040.51,6,18243.06,PayPal,Delivered,"62758 Campbell Turnpike East Mark, SC 33835"
1767,278,Joshua Williamson,jerryrivas@hotmail.com,NULL,1001,Toys,2346.75,4,9387,Bank Transfer,Not Delivered,USNV Wilson FPO AE 85637
1768,216,Leroy Anderson,ayalasamantha@schmitt.com,NULL,1026,Books,1390.35,7,9732.45,Credit Card,Returned,"6725 Bartlett Gateway Kerrhaven, MS 60947"
1769,354,Marcus Byrd,jwilliams@yahoo.com,NULL,1038,Electronics,807.21,0,0,Bank Transfer,Pending,"82848 Hayes Corners Suite 075 East Elizabeth, KS 28930"
1770,360,User,plevine@gmail.com,NULL,1038,Books,1623.28,3,4869.84,PayPal,Cancelled,"983 Gregory Junctions Andreafort, FL 58923"
1771,285,Lorraine Wilson,millernatasha@gmail.com,NULL,1061,Clothing,338.08,9,3042.72,Debit Card,Not Delivered,"121 Justin Drive Suite 485 Lake John, LA 44794"
1772,272,Cassandra Chang,cbyrd@taylor.com,NULL,1044,Books,2814.08,0,0,Credit Card,Processing,"81014 Brown Parkway Arnoldside, OK 90087"
1773,368,Ray Smith,kblake@yahoo.com,NULL,1086,Home & Kitchen,3516.95,6,21101.7,Credit Card,Delivered,"082 Kelly Rapid Suite 248 West Brian, NC 30187"
1774,61,Erin Valenzuela,dswanson@romero-harvey.com,NULL,1044,Clothing,2354.51,1,2354.51,Credit Card,Processing,"8873 Megan Meadow Suite 012 Charlesmouth, MD 02814"
1775,83,David Newman,kbyrd@yahoo.com,NULL,1074,Electronics,3834.69,8,30677.52,Credit Card,Not Delivered,Unit 3854 Box 5702 DPO AE 81884
1776,367,Dustin Hardy,NULL,NULL,1062,Clothing,3732.54,4,14930.2,Credit Card,Shipped,"66273 Aaron Squares Suite 773 Davisbury, ID 54599"
1777,216,Paul Welch,NULL,NULL,1006,Home & Kitchen,327.36,9,2946.24,Credit Card,Not Delivered,"1244 Parker Dale Joshuafort, IA 46700"
1778,341,Joshua Gentry,qwilcox@glover-harper.com,NULL,1017,Electronics,1792.28,6,10753.7,Cash,Delivered,"407 Graham Fields Apt. 754 Michellemouth, VT 44732"
1779,396,Jasmine Valentine,NULL,NULL,1051,Toys,4037.02,7,28259.1,Credit Card,Shipped,"2687 Peters Cove West Davidchester, RI 70333"
1780,186,Michael Winters,hoffmanmichael@gmail.com,NULL,1038,Home & Kitchen,1588.42,8,12707.4,PayPal,Shipped,"13047 Brown Views Suite 562 West Heather, IA 12378"
1781,18,Charles Evans,xsmith@larson-dean.info,NULL,1024,Electronics,4232.21,1,4232.21,Credit Card,Delivered,Unit 6296 Box 6665 DPO AP 25466
1782,176,User,mathisscott@patton.com,NULL,1051,Books,4163.33,1,4163.33,Credit Card,Shipped,USNV Patterson FPO AE 80295
1783,99,Russell Morton,smithchris@hotmail.com,NULL,1010,Clothing,2122.53,8,16980.24,Bank Transfer,Pending,"4676 Nguyen Passage Lake Christinaport, VA 78308"
1784,395,Joseph Butler,jason54@gmail.com,NULL,1072,Electronics,12.92,3,38.76,Credit Card,Cancelled,"474 Alexander Valleys Lake Joshua, WA 53169"
1785,444,Jennifer Kelly,benitezdonald@fritz.com,NULL,1021,Clothing,1723.66,5,8618.3,Credit Card,Processing,"PSC 0032, Box 6123 APO AP 42973"
1786,232,Mary Burnett,jonathan12@gmail.com,NULL,1070,Books,3863.19,2,7726.38,Credit Card,Pending,"04392 Brian Plain Lake Jimmy, OH 48325"
1787,402,Kevin Berry,john65@johnson.biz,NULL,1085,Electronics,4776.44,6,28658.6,Debit Card,Pending,"9611 Scott Lodge Alexandermouth, AR 54224"
1788,75,Alicia Williams,NULL,NULL,1057,Toys,1594.35,6,9566.1,PayPal,Delivered,"94764 Theresa Turnpike North Michael, NC 07278"
1789,264,Jennifer Mcconnell,droberts@ellis-johnson.info,NULL,1039,Home & Kitchen,3730.73,1,3730.73,PayPal,Delivered,"0788 Jackson Meadows Apt. 386 New Candiceton, MO 39317"
1790,454,Paul Ortiz,wdennis@gmail.com,NULL,1088,Electronics,2368.5,9,21316.5,Credit Card,Processing,"PSC 7051, Box 6490 APO AP 58331"
1791,283,Jennifer Harrell,walkerevelyn@guerra.com,NULL,1033,Books,4539.82,9,40858.38,Credit Card,Cancelled,"59504 Woodward Drives Suite 152 North Latoyaville, SC 17127"
1792,205,Amber Chapman,damonlewis@buchanan.com,NULL,1059,Electronics,3917.67,6,23506.02,Credit Card,Not Delivered,"699 Mercer Ways Apt. 174 Geoffreyhaven, NJ 59736"
1793,222,Louis Powell,crystalreynolds@taylor.info,NULL,1018,Clothing,3491.37,7,24439.6,Credit Card,Pending,"246 Ray Shoal Apt. 089 Catherinechester, MD 35697"
1794,383,Joanna Pierce,zjones@gmail.com,NULL,1056,Unknown,2511.42,9,22602.8,Cash,Shipped,Unit 2400 Box 0472 DPO AP 21001
1795,51,Kenneth Wallace,daviscraig@allen.com,NULL,1092,Electronics,156.75,8,1254,Bank Transfer,Cancelled,"842 Megan Road Suite 283 West Melindaview, TX 46528"
1796,338,Jennifer Johnson,ashley39@hotmail.com,NULL,1057,Toys,236.06,3,708.18,Credit Card,Pending,"89587 Marcus Branch Suite 854 South John, LA 36826"
1797,366,Patricia Gutierrez,harriserik@yahoo.com,NULL,1096,Electronics,2488.53,4,9954.12,PayPal,Not Delivered,"489 Reynolds Pines East Michael, HI 39979"
1798,143,Maria Jackson,robert34@yahoo.com,NULL,1076,Home & Kitchen,963.22,2,1926.44,Credit Card,Shipped,"00397 Long Key Apt. 223 Port Andrew, MI 09628"
1799,372,Janice Luna MD,paula79@gmail.com,NULL,1048,Electronics,3639.89,0,0,Debit Card,Pending,"8327 Vanessa Landing Suite 792 Brennanfurt, AR 21864"
1800,68,Daniel Johnson,randall69@hotmail.com,NULL,1042,Unknown,363.71,3,1091.13,Credit Card,Returned,"6749 Kimberly Mountains Port Joshua, FL 69811"
1801,98,Robert Adams,margaret81@gmail.com,NULL,1027,Clothing,269.96,5,1349.8,PayPal,Processing,"71569 Ward Walks Suite 249 North Christine, MN 32730"
1802,395,Mark Wood,chelsey55@yahoo.com,NULL,1074,Electronics,1304.01,3,3912.03,Debit Card,Cancelled,"778 Amanda Landing Carlside, AL 19333"
1803,24,Denise Strong,smithnicole@yahoo.com,NULL,1052,Toys,1310.34,2,2620.68,Credit Card,Processing,"4085 James Fort Suite 877 Lake Jacobchester, NC 19089"
1804,435,Dawn Shaw,meganwilkinson@gmail.com,NULL,1042,Books,1552.09,0,0,Cash,Delivered,"48929 Garcia Square Lake Joseph, ID 35170"
1805,378,Jonathan Hall,robert81@mullen-watson.com,NULL,1032,Electronics,1395.93,2,2791.86,PayPal,Pending,"11111 Sergio Valleys Velezberg, KY 88633"
1806,468,Michael Stewart,david44@johnson-osborn.com,NULL,1026,Electronics,3182.91,1,3182.91,Credit Card,Shipped,"64992 Alvarado Island Wilkersontown, NM 34015"
1807,483,Michael Ritter,ethompson@yahoo.com,NULL,1025,Home & Kitchen,4590.46,7,32133.22,PayPal,Shipped,N/A
1808,52,Elizabeth Jones,abaker@yahoo.com,NULL,1075,Toys,3696.03,9,33264.3,Credit Card,Cancelled,"727 Farmer Roads Lake Ashley, LA 37674"
1809,150,Donna Morales,NULL,NULL,1023,Unknown,4217.65,5,21088.25,Credit Card,Cancelled,"2717 Isabella Route Apt. 717 Scottberg, CA 09500"
1810,143,Matthew Hubbard,matthew24@cunningham.com,NULL,1098,Books,3715.78,3,11147.3,Debit Card,Processing,"95262 Mendoza Flats Watersberg, PA 88564"
1811,56,Nathaniel Curtis,NULL,NULL,1057,Clothing,3795.65,4,15182.6,Credit Card,Shipped,"435 Aguilar Harbor Suite 163 Lake Cynthia, DC 58600"
1812,38,Billy Hernandez,davislisa@hampton.net,NULL,1052,Electronics,3195.44,9,28758.96,Credit Card,Shipped,USNV Smith FPO AA 57918
1813,108,Cynthia Green,NULL,NULL,1087,Unknown,509.94,2,1019.88,Credit Card,Shipped,"192 Emily Squares Apt. 267 Lake Peter, WY 55615"
1814,180,Dale Wilson,denisesingleton@hotmail.com,NULL,1093,Books,3058.73,5,15293.7,Bank Transfer,Pending,"96333 Davis Brooks Apt. 722 Benjaminmouth, NY 64196"
1815,41,Robert Williams,davenporterika@yahoo.com,NULL,1031,Clothing,482.39,3,1447.17,Cash,Shipped,Unit 3551 Box 3440 DPO AA 17154
1816,185,Chelsea Gross,jeffery64@gmail.com,NULL,1064,Unknown,2511.42,5,12557.1,Bank Transfer,Delivered,"60773 Ryan Station Suite 751 Port Rebecca, NV 19841"
1817,422,Alan Ruiz,fergusonjennifer@yahoo.com,NULL,1071,Toys,266.77,1,266.77,PayPal,Shipped,"584 Erika Junction Suite 748 Colleenmouth, OH 97017"
1818,397,Hannah Banks,wilsonmaria@ramos-rojas.com,NULL,1033,Toys,3607.68,1,3607.68,Bank Transfer,Delivered,"515 Anderson Mission Suite 895 West Lindseyport, PA 04872"
1819,222,Christopher Nelson,xfarley@walker.com,NULL,1085,Books,2615.25,4,10461,Credit Card,Pending,"206 David Junction Apt. 393 Lake Cindystad, MI 10333"
